department,markdown_id,markdown_description,date,style_code,description,colour,price,soh,price_history
Womenswear,4399,SCWK38FINALPP,17/04/2025,118286,Dahlia Linen Sh,Cerulean,59.00,1,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118286,Dahlia Linen Sh,Pink,59.00,1,"{'79.00': ('04/03/2025', 'SCWWMARMSS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118315,Sorrento Broder,Pinot,59.00,1,"{'119.00': ('21/12/2023', 'SCBOXINGDAY121223'), '99.00': ('16/01/2024', 'Nothing'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4180,Nothing,16/01/2024,118336,High Twist Cott,White,39.00,1,"{'79.00': ('21/12/2023', 'SCBOXINGDAY121223'), '49.00': ('09/01/2024', 'SCFURTHERMD08012024'), '39.00': ('16/01/2024', 'Nothing')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118340,Alexa Merc Tee,White,29.00,1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118344,Deena Polo,Turquoise,29.00,1,"{'49.00': ('21/12/2023', 'SCBOXINGDAY121223'), '39.00': ('16/01/2024', 'Nothing'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118344,Deena Polo,White,29.00,1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118362,Tonia V Neck Li,Navy/Whit,29.00,1,"{'49.00': ('28/05/2024', 'SCW24EOSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118364,Dashed SS Lily,Whit/Blue,39.00,-1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118364,Dashed SS Lily,Whit/Navy,39.00,1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,118372,Josie Tape Yarn,Celery,79.00,24,"{'79.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,118372,Josie Tape Yarn,Cove Blu,79.00,9,"{'79.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118372,Josie Tape Yarn,Hydrangea,79.00,1,"{'99.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,118372,Josie Tape Yarn,String,79.00,6,"{'79.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118372,Josie Tape Yarn,White,59.00,2,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118376,Gina Stripe Shi,Blue/White,19.00,1,"{'79.00': ('21/12/2023', 'SCBOXINGDAY151223'), '39.00': ('09/01/2024', 'SCFURTHERMD08012024'), '29.00': ('16/01/2024', 'Nothing'), '19.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118379,Jackie Coloured,Pink,59.00,1,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118379,Jackie Coloured,Putty,59.00,4,"{'79.00': ('13/03/2024', 'SCW24MSSNEWFUR'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118379,Jackie Coloured,White,59.00,2,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,118382,Brodie Denim Sk,White,79.00,5,"{'79.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118385,Summer SS Liber,Multi Whte,29.00,1,"{'49.00': ('21/12/2023', 'SCBOXINGDAY121223'), '39.00': ('16/01/2024', 'Nothing'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118388E,Pavillion Liber,Pink Multi,59.00,1,"{'99.00': ('21/12/2023', 'SCBOXINGDAY121223'), '79.00': ('16/01/2024', 'Nothing'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118403,The Perfect SS,green mult,29.00,3,"{'49.00': ('21/12/2023', 'SCBOXINGDAY121223'), '39.00': ('16/01/2024', 'Nothing'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118407,Tonia V Neck Li,Emerald,29.00,1,"{'49.00': ('21/12/2023', 'SCBOXINGDAY121223'), '39.00': ('16/01/2024', 'Nothing'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118408,Tonia Linen Tee,Melon,29.00,2,"{'49.00': ('21/12/2023', 'SCBOXINGDAY121223'), '39.00': ('16/01/2024', 'Nothing'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118409,Jackie Denim Cr,Mid Wash,59.00,1,"{'79.00': ('13/03/2024', 'SCW24MSSNEWFUR'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118410,Jackie Denim Cr,Indigo,59.00,1,"{'79.00': ('13/03/2024', 'SCW24MSSNEWFUR'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118422,Deena Stripe Po,Navy/Whit,29.00,1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118426,Leslie Linen Dr,Turquoise,59.00,1,"{'109.00': ('21/12/2023', 'SCBOXINGDAY151223'), '99.00': ('16/01/2024', 'Nothing'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118434,Renata Ruched S,Navy,49.00,2,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('13/03/2024', 'SCW24MSSNEWFUR'), '49.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4197,SCW24MSSNEWFUR,13/03/2024,118434,Renata Ruched S,Raspberry,59.00,2,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('13/03/2024', 'SCW24MSSNEWFUR')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118444,Crissy Cotton B,String,39.00,2,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118444,Crissy Cotton B,White,39.00,1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118471,Heather Swim To,Raspberry,29.00,3,"{'49.00': ('06/03/2024', 'SCW24MSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118472,Heather Swim Bo,Raspberry,29.00,7,"{'49.00': ('06/03/2024', 'SCW24MSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118479,Anemone Liberty,Blue/Multi,29.00,1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118480,Poppy Liberty S,Red Multi,29.00,1,"{'49.00': ('21/12/2023', 'SCBOXINGDAY151223'), '39.00': ('16/01/2024', 'Nothing'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118489,Fivel Fit and F,Pink Multi,59.00,1,"{'129.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118497,Laurina Stripe,Ivory/Navy,59.00,-1,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118517,Heidi Boat Neck,Whit/Pink,29.00,1,"{'49.00': ('19/11/2024', 'SCWWBFWK14'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,118517G2,Heidi Boat Neck,Blue/White,29.00,6,"{'29.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4368,SCWWMARMSS,04/03/2025,118517G2,Heidi Boat Neck,Strawberry,29.00,1,"{'29.00': ('04/03/2025', 'SCWWMARMSS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118524,Tarryn Slip Ski,Multi,79.00,4,"{'109.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118526,Holly Bootleg J,Soft Blue,59.00,1,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('17/09/2024', 'SCS24SEPFUR'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4197,SCW24MSSNEWFUR,13/03/2024,118529,Valerie Shirt,Navy,59.00,1,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('13/03/2024', 'SCW24MSSNEWFUR')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118530,Elka Varsity Ca,Dusty Pink,79.00,1,"{'149.00': ('21/08/2024', 'SCS24MSSV1'), '129.00': ('17/09/2024', 'SCS24SEPFUR'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118532,Elka Cable Knit,Stripe,59.00,1,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118544,Jodie Pique Pol,Navy,29.00,2,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118544,Jodie Pique Pol,Teal,29.00,3,"{'59.00': ('21/08/2024', 'SCS24MSSV1'), '49.00': ('17/09/2024', 'SCS24SEPFUR'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118544,Jodie Pique Pol,White,29.00,2,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118544G1,Jodie Pique Pol,Navy,29.00,1,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118544G1,Jodie Pique Pol,White,29.00,2,"{'49.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118545,Rosa SB Blazer,Emerald,99.00,1,"{'149.00': ('24/11/2023', 'SCBFMD23'), '129.00': ('09/01/2024', 'SCFURTHERMD08012024'), '109.00': ('16/01/2024', 'Nothing'), '99.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118553,Jodie SS Stripe,Navy/Whit,59.00,1,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118564,Laurina V-neck,Cerise,79.00,2,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118564,Laurina V-neck,Cobalt,59.00,1,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118564,Laurina V-neck,Navy,59.00,-1,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('03/10/2024', 'SCFINALPPA'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118566,Emily Oxford Sh,Pink,59.00,1,"{'89.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('24/12/2024', 'SCBOXINGDAYFURTHERS'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118572,Evie Ponte Pant,Black,59.00,1,"{'99.00': ('31/05/2024', 'SCW24EOSSFURV3'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118572,Evie Ponte Pant,Charco Mel,59.00,1,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118572,Evie Ponte Pant,Navy,59.00,2,"{'99.00': ('31/05/2024', 'SCW24EOSSFURV3'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118572,Evie Ponte Pant,Tan,59.00,1,"{'99.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118585,Catherine SB Bl,Black/Whit,99.00,1,"{'249.00': ('28/05/2024', 'SCW24EOSS'), '199.00': ('20/06/2024', 'SCW24EOSSFURPP'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118592,Charlie Quilted,Cobalt,99.00,2,"{'159.00': ('28/05/2024', 'SCW24EOSS'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118600,Gabi Midi Skirt,Her Blue,59.00,1,"{'109.00': ('28/05/2024', 'SCW24EOSS'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118601,Tuva Denim Dres,Denim,79.00,1,"{'159.00': ('28/05/2024', 'SCW24EOSS'), '119.00': ('20/06/2024', 'SCW24EOSSFURPP'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118606,Houndstooth Ple,Blk/Multi,79.00,1,"{'109.00': ('28/05/2024', 'SCW24EOSS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118612,Portia Poplin S,Cornflower,59.00,1,"{'79.00': ('28/05/2024', 'SCW24EOSS'), '69.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118612,Portia Poplin S,Mint,59.00,2,"{'79.00': ('28/05/2024', 'SCW24EOSS'), '69.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118612,Portia Poplin S,White,59.00,1,"{'79.00': ('28/05/2024', 'SCW24EOSS'), '69.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118618,Charlie Longlin,Navy,99.00,1,"{'249.00': ('21/08/2024', 'SCS24MSSV1'), '199.00': ('17/09/2024', 'SCS24SEPFUR'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118629,Stella Stripe C,Blue/Gree,59.00,2,"{'79.00': ('28/05/2024', 'SCW24EOSS'), '69.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118630,Bettina SS Magi,Purp/Whit,29.00,1,"{'49.00': ('21/12/2023', 'SCBOXINGDAY151223'), '39.00': ('16/01/2024', 'Nothing'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118632,Lucy Half Slv F,Delft Blue,29.00,3,"{'49.00': ('21/12/2023', 'SCBOXINGDAY151223'), '39.00': ('16/01/2024', 'Nothing'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118632,Lucy Half Slv F,Navy,29.00,2,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118632,Lucy Half Slv F,White,29.00,-1,"{'49.00': ('06/03/2024', 'SCW24MSS'), '39.00': ('11/04/2024', 'SCW24FINALPP'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118633,Tarryn Half Slv,Multi,29.00,1,"{'49.00': ('28/05/2024', 'SCW24EOSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118642,Rosa Stripe Lin,Multi Whte,59.00,2,"{'79.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118643,Lydia 3/4 Slv M,green mult,29.00,1,"{'49.00': ('28/05/2024', 'SCW24EOSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118649,Olivia Tape Yar,Cerise,79.00,1,"{'159.00': ('28/05/2024', 'SCW24EOSS'), '129.00': ('17/09/2024', 'SCS24SEPFUR'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118664,Tatiana Mohair,Sapphire,79.00,2,"{'249.00': ('28/05/2024', 'SCW24EOSS'), '159.00': ('20/06/2024', 'SCW24EOSSFURPP'), '129.00': ('17/09/2024', 'SCS24SEPFUR'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4190,SCW24MSS,06/03/2024,118666,Jungle Liberty,Multi,49.00,1,"{'49.00': ('06/03/2024', 'SCW24MSS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118671,Faye Fit and Fl,Navy,79.00,1,"{'199.00': ('17/12/2024', 'SCWWBDWK19'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118684,Julia Stripe Ri,Whit/Navy,29.00,19,"{'39.00': ('04/03/2025', 'SCWWMARMSS'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118689,Heidi LS Melang,Oatmea Mel,29.00,1,"{'39.00': ('21/08/2024', 'SCS24MSSV1'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118702,Celia Pleat Ski,green mult,59.00,2,"{'99.00': ('06/03/2024', 'SCW24MSS'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118710,Elka Cable Vest,Navy,79.00,1,"{'109.00': ('28/05/2024', 'SCW24EOSS'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118738,Wool Silk Polo,Navy,79.00,1,"{'129.00': ('21/08/2024', 'SCS24MSSV1'), '89.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118752,Merino Stripe B,Whit/Navy,79.00,-1,"{'129.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118755,Charlotte Bias,Milk,79.00,1,"{'119.00': ('17/12/2024', 'SCWWBDWK19'), '79.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118762,Frankie DB Twil,Winter Wht,99.00,1,"{'299.00': ('21/08/2024', 'SCS24MSSV1'), '199.00': ('17/09/2024', 'SCS24SEPFUR'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118770,Katie Print Pan,Navy/Whit,59.00,1,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118771,Cleo Cord Wide,Winter Wht,59.00,9,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118773,Cleo Cord Jean,Black,59.00,19,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('03/10/2024', 'SCFINALPPA'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118773,Cleo Cord Jean,Charcoal,59.00,19,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('03/10/2024', 'SCFINALPPA'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118773,Cleo Cord Jean,Navy,59.00,36,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('03/10/2024', 'SCFINALPPA'), '59.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118773,Cleo Cord Jean,Pine,59.00,2,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118773,Cleo Cord Jean,Winter Wht,59.00,9,"{'99.00': ('21/08/2024', 'SCS24MSSV1'), '79.00': ('30/01/2025', 'SCFEBSALEFURTHERS'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118782,Charlie Quilted,Rosewood,99.00,4,"{'159.00': ('28/05/2024', 'SCW24EOSS'), '99.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118801,Tali Cotton Sil,Blue/Multi,59.00,1,"{'109.00': ('28/05/2024', 'SCW24EOSS'), '69.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118819,Hayley Stripe C,Lt Blue,59.00,1,"{'109.00': ('28/05/2024', 'SCW24EOSS'), '69.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118824,Maya Lily Voile,Blue/White,59.00,1,"{'79.00': ('28/05/2024', 'SCW24EOSS'), '69.00': ('20/06/2024', 'SCW24EOSSFURPP'), '59.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118837,Lola LS Lyocell,Azure,29.00,2,"{'49.00': ('28/05/2024', 'SCW24EOSS'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118837,Lola LS Lyocell,Candy,29.00,1,"{'49.00': ('13/03/2024', 'SCW24MSSNEW'), '39.00': ('11/04/2024', 'SCW24FINALPP'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118837,Lola LS Lyocell,Navy,29.00,1,"{'49.00': ('28/05/2024', 'SCW24EOSS'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4365,SCFEBSALEFURTHERS,30/01/2025,118837,Lola LS Lyocell,White,29.00,1,"{'49.00': ('13/03/2024', 'SCW24MSSNEW'), '39.00': ('11/04/2024', 'SCW24FINALPP'), '29.00': ('30/01/2025', 'SCFEBSALEFURTHERS')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118838,Julia LS Rib Te,Hazelnut,29.00,1,"{'49.00': ('31/05/2024', 'SCW24EOSSNEWFUR'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4399,SCWK38FINALPP,17/04/2025,118838,Julia LS Rib Te,Salsa,29.00,1,"{'49.00': ('31/05/2024', 'SCW24EOSSNEWFUR'), '29.00': ('17/04/2025', 'SCWK38FINALPP')}"
Womenswear,4227,SCW24FINALPP,11/04/2024,118855,Alex Check Dres,Check,59.00,2,"{'99.00': ('21/12/2023', 'SCBOXINGDAY151223'), '79.00': ('16/01/2024', 'Nothing'), '59.00': ('11/04/2024', 'SCW24FINALPP')}"
